time[s],thrust[N]
1.8592,392.2468457
1.8594,392.1755274
1.8596,392.2905886
1.8598,392.467768
1.86,392.2100806
1.8602,392.076647
1.8604,391.7568603
1.8606,391.5613246
1.8608,391.6763814
1.861,391.6672018
1.8612,391.7822498
1.8614,391.6488425
1.8616,391.7017738
1.8618,391.9410307
1.862,391.6834117
1.8622,391.9847634
1.8624,392.0376802
1.8626,392.2148013
1.8628,392.3919137
1.863,392.3206144
1.8632,392.249318
1.8634,392.2401224
1.8636,392.1688304
1.8638,391.9112565
1.864,392.0883485
1.8642,392.0791558
1.8644,392.0078725
1.8646,391.8745031
1.8648,392.1757529
1.865,392.0423849
1.8652,392.2815311
1.8654,392.2102492
1.8656,391.8285612
1.8658,392.1297747
1.866,391.6860267
1.8662,391.6147638
1.8664,391.5435038
1.8666,391.0997995
1.8668,390.7802617
1.867,390.4607385
1.8672,390.3274404
1.8674,389.9458732
1.8676,389.688458
1.8678,389.5551861
1.868,389.1115983
1.8682,389.0404082
1.8684,388.7209752
1.8686,388.9600967
1.8688,388.4545042
1.869,388.6936198
1.8692,388.8706681
1.8694,388.7994911
1.8696,388.6662643
1.8698,389.0294533
1.87,389.0823759
1.8702,389.2593922
1.8704,389.5604936
1.8706,389.6133987
1.8708,389.8524327
1.871,389.7812426
1.8712,390.0823018
1.8714,390.3213067
1.8716,389.9399186
1.8718,390.551135
1.872,390.4178995
1.8722,390.5328048
1.8724,390.7097367
1.8726,390.4524438
1.8728,390.5053096
1.873,390.4341166
1.8732,390.6110325
1.8734,390.4157894
1.8736,390.3446022
1.8738,390.33544
1.874,390.2022365
1.8742,390.0070196
1.8744,390.4319891
1.8746,390.3608077
1.8748,390.5376886
1.875,390.7145608
1.8752,390.6433765
1.8754,390.6342057
1.8756,390.5630257
1.8758,390.4298412
1.876,390.4206746
1.8762,390.6595267
1.8764,390.836364
1.8766,390.8271873
1.8768,391.4380135
1.877,390.8088338
1.8772,391.2336388
1.8774,390.9144723
1.8776,391.2772594
1.8778,391.020099
1.878,390.8869334
1.8782,390.8157636
1.8784,391.1165287
1.8786,391.1073433
1.8788,391.1601435
1.879,391.460878
1.8792,391.5756495
1.8794,391.7523965
1.8796,391.9911146
1.8798,391.8579505
1.88,391.9727
1.8802,391.3437374
1.8804,391.2725705
1.8806,390.3957624
1.8808,390.5105339
1.881,390.067572
1.8812,389.8105354
1.8814,389.8633444
1.8816,389.1725663
1.8818,389.4112786
1.882,389.0923174
1.8822,389.5169025
1.8824,389.2599124
1.8826,389.1268501
1.8828,389.42749
1.883,388.6748775
1.8832,388.541837
1.8834,388.3468502
1.8836,388.151872
1.8838,387.7710546
1.884,387.6380462
1.8842,387.3192043
1.8844,387.4339918
1.8846,387.5487734
1.8848,387.5396651
1.885,387.5924974
1.8852,387.707266
1.8854,387.6981533
1.8856,387.5032319
1.8858,387.4941236
1.886,387.4850154
1.8862,387.4139752
1.8864,387.2810075
1.8866,387.2719036
1.8868,387.3247272
1.887,387.2536958
1.8872,387.4303656
1.8874,387.7927961
1.8876,387.9694441
1.8878,387.9603227
1.888,388.1988764
1.8882,388.6231703
1.8884,388.6140329
1.8886,388.5429811
1.8888,388.5957581
1.889,388.8342666
1.8892,388.8251234
1.8894,388.8159802
1.8896,388.8687441
1.8898,389.292939
1.89,389.5933052
1.8902,389.2127265
1.8904,389.5130796
1.8906,389.442019
1.8908,389.6185549
1.891,389.6093913
1.8912,383.472576
1.8914,389.9005342
1.8916,390.077041
1.8918,390.0678657
1.892,390.1205801
1.8922,390.297068
1.8924,390.4116604
1.8926,390.2168205
1.8928,390.0838732
1.893,389.9509318
1.8932,389.941758
1.8934,389.9944636
1.8936,390.1090444
1.8938,390.1617427
1.894,389.7813126
1.8942,389.8340153
1.8944,389.8867151
1.8946,390.3106364
1.8948,390.4251909
1.895,390.6634753
1.8952,390.901748
1.8954,390.8925494
1.8956,390.5121702
1.8958,390.6267044
1.896,390.6793722
1.8962,390.4846007
1.8964,390.7228414
1.8966,390.3425088
1.8968,393.5497667
1.897,390.324135
1.8972,389.8819855
1.8974,389.7491081
1.8976,389.4925387
1.8978,389.0504387
1.898,388.6702051
1.8982,388.4136779
1.8984,388.2190055
1.8986,388.0243418
1.8988,387.8296869
1.899,387.8205567
1.8992,387.9351011
1.8994,387.925968
1.8996,388.0405037
1.8998,387.907702
1.9,387.9604003
1.9002,387.642116
1.9004,386.9528752
1.9006,386.5728017
1.9008,386.4400481
1.901,386.183652
1.9012,385.9272675
1.9014,386.1654645
1.9016,385.9709115
1.9018,386.0236404
1.902,386.3236339
1.9022,386.6236128
1.9024,391.1887394
1.9026,386.605402
1.9028,386.5962966
1.903,386.5253817
1.9032,386.4544696
1.9034,386.3835605
1.9036,386.4362647
1.9038,386.8597885
1.904,386.8506759
1.9042,387.1505674
1.9044,387.4504444
1.9046,387.8121048
1.9048,387.8647653
1.905,387.6702429
1.9052,387.0431742
1.9054,387.4666004
1.9056,387.2103092
1.9058,386.7686619
1.906,386.574186
1.9062,386.8122229
1.9064,387.0502481
1.9066,387.1029115
1.9068,387.4026997
1.907,387.7642538
1.9072,387.8786744
1.9074,387.9313117
1.9076,388.4163787
1.9078,388.8396477
1.908,390.5601333
1.9082,388.697777
1.9084,388.2562244
1.9086,388.1853051
1.9088,387.9908539
1.909,387.6728797
1.9092,387.3549201
1.9094,387.3457899
1.9096,387.3366598
1.9098,387.2040095
1.91,387.6271927
1.9102,387.6798124
1.9104,387.5471621
1.9106,387.6615347
1.9108,387.281879
1.911,387.643257
1.9112,387.695868
1.9114,387.7484761
1.9116,387.6775874
1.9118,387.668447
1.912,387.4740745
1.9122,387.4649386
1.9124,387.7645084
1.9126,387.7553652
1.9128,387.7462219
1.913,387.5518683
1.9132,387.7896708
1.9134,387.4101228
1.9136,388.6973677
1.9138,387.5153129
1.914,387.259256
1.9142,387.2501229
1.9144,387.1175367
1.9146,387.1701317
1.9148,387.0992764
1.915,387.275313
1.9152,386.9575746
1.9154,386.8867281
1.9156,386.8158844
1.9158,387.0536258
1.916,386.7359209
1.9162,386.6650845
1.9164,387.0262354
1.9166,386.6468417
1.9168,386.1440473
1.917,386.0732299
1.9172,386.1258278
1.9174,385.9316038
1.9176,385.6756852
1.9178,385.2346727
1.918,385.4106845
1.9182,385.154795
1.9184,385.0840096
1.9186,385.3217073
1.9188,385.3743095
1.919,385.3652158
1.9192,385.541197
1.9194,385.7788598
1.9196,386.0165108
1.9198,386.0690884
1.92,386.121663
1.9202,386.3592879
1.9204,386.3501694
1.9206,386.2176879
1.9208,386.3936124
1.921,386.8162424
1.9212,386.8687893
1.9214,386.7979821
1.9216,387.1588971
1.9218,387.0880855
1.922,387.5723183
1.9222,387.4398296
1.9224,387.3690151
1.9226,387.0515359
1.9228,386.8574021
1.923,386.8482691
1.9232,386.9624611
1.9234,386.5833586
1.9236,386.635891
1.9238,386.6267624
1.924,386.9259173
1.9242,386.9784366
1.9244,386.9076454
1.9246,386.8368571
1.9248,386.581119
1.925,386.5103409
1.9252,386.5012137
1.9254,386.2455003
1.9256,386.1130888
1.9258,385.5491777
1.926,385.6017145
1.9262,385.530967
1.9264,385.7067793
1.9266,385.6976696
1.9268,385.6269235
1.927,385.8027199
1.9272,385.9168741
1.9274,386.0310224
1.9276,385.9602734
1.9278,385.7046402
1.928,385.6339014
1.9282,385.1934086
1.9284,385.4308078
1.9286,385.9763115
1.9288,385.7207059
1.929,385.7115933
1.9292,385.517624
1.9294,385.0771938
1.9296,385.3145595
1.9298,385.5519136
1.93,385.6044169
1.9302,385.2256362
1.9304,385.1549236
1.9306,385.3306486
1.9308,385.3215432
1.931,385.8668897
1.9312,385.7345626
1.9314,385.725447
1.9316,385.7163315
1.9318,385.584016
1.932,385.8212973
1.9322,385.5041937
1.9324,385.4950824
1.9326,385.2395948
1.9328,385.2304894
1.933,385.3445664
1.9332,385.6434069
1.9334,385.8806445
1.9336,385.8099363
1.9338,385.4928894
1.934,385.4221928
1.9342,385.2283342
1.9344,385.1576463
1.9346,384.7790636
1.9348,384.3389202
1.935,384.3298337
1.9352,384.7517736
1.9354,384.8658245
1.9356,385.103014
1.9358,384.970767
1.936,385.0848033
1.9362,385.01413
1.9364,385.2512919
1.9366,385.1806171
1.9368,384.9868182
1.937,384.6699038
1.9372,384.6608072
1.9374,384.8363881
1.9376,385.3813066
1.9378,385.6799738
1.938,386.0401813
1.9382,386.2772646
1.9384,386.3912324
1.9386,386.5667449
1.9388,386.5576016
1.939,386.3638158
1.9392,385.9238544
1.9394,385.6070026
1.9396,385.4132517
1.9398,385.4656764
1.94,385.5796384
1.9402,385.6320558
1.9404,385.807545
1.9406,385.8599537
1.9408,386.1584972
1.941,386.0262953
1.9412,386.2017568
1.9414,385.7619089
1.9416,385.5066673
1.9418,384.8207472
1.942,384.7501161
1.9422,384.0642456
1.9424,383.6860209
1.9426,383.6154204
1.9428,383.6063427
1.943,383.8433387
1.9432,383.8957721
1.9434,383.8866871
1.9436,384.1851723
1.9438,384.1760801
1.944,384.6590769
1.9442,384.3424245
1.9444,384.0257868
1.9446,383.9551906
1.9448,383.9461027
1.945,384.306038
1.9452,384.6044533
1.9454,384.9643551
1.9456,385.3242394
1.9458,385.6226081
1.946,385.9209624
1.9462,386.0963118
1.9464,386.0256778
1.9466,385.9550467
1.9468,385.6999463
1.947,385.4448575
1.9472,385.1282925
1.9474,384.7502557
1.9476,384.679661
1.9478,384.4246188
1.948,384.8458905
1.9482,384.8982584
1.9484,385.1350607
1.9486,385.3103737
1.9488,384.9323922
1.949,385.1691756
1.9492,384.6682679
1.9494,384.5976864
1.9496,384.0968151
1.9498,383.9647806
1.95,384.0786218
1.9502,384.5612532
1.9504,384.5521449
1.9506,384.5430366
1.9508,384.2880818
1.951,384.1560589
1.9512,384.2698768
1.9514,384.1993171
1.9516,384.2516719
1.9518,383.996752
1.952,384.1105611
1.9522,384.2243645
1.9524,384.522512
1.9526,385.1278876
1.9528,384.934422
1.953,385.2325302
1.9532,385.1005147
1.9534,385.0913904
1.9536,384.9593835
1.9538,384.9502621
1.954,384.818264
1.9542,384.5019611
1.9544,384.5542853
1.9546,384.4837387
1.9548,384.53606
1.955,384.5269474
1.9552,384.3949755
1.9554,384.6930065
1.9556,384.5610361
1.9558,384.306221
1.956,384.3585365
1.9562,384.0423151
1.9564,384.0332126
1.9566,384.146949
1.9568,384.2606795
1.957,384.3129877
1.9572,384.4881231
1.9574,384.786077
1.9576,385.0226042
1.9578,385.1362983
1.958,385.4342144
1.9582,385.0566303
1.9584,385.0475016
1.9586,385.038373
1.9588,384.8450341
1.959,384.5903019
1.9592,384.7039845
1.9594,384.6948631
1.9596,384.7471392
1.9598,384.6766203
1.96,384.9744722
1.9602,384.7811639
1.9604,384.6492561
1.9606,384.4559638
1.9608,384.3854579
1.961,384.2535675
1.9612,383.6919814
1.9614,383.4373439
1.9616,383.6737823
1.9618,383.6646828
1.962,383.9624838
1.9622,384.0761343
1.9624,384.0056473
1.9626,384.4261692
1.9628,384.1715536
1.963,383.9783224
1.9632,383.9692141
1.9634,383.7146261
1.9636,383.7668921
1.9638,383.7577882
1.964,383.6259532
1.9642,383.8009445
1.9644,383.9145644
1.9646,384.4577068
1.9648,384.2031464
1.965,384.8076136
1.9652,384.614413
1.9654,384.9734195
1.9656,384.7802232
1.9658,384.4029784
1.966,384.516559
1.9662,384.2620365
1.9664,384.3756142
1.9666,384.2437996
1.9668,384.2346811
1.967,384.1028751
1.9672,383.8483905
1.9674,383.4098951
1.9676,383.3394562
1.9678,383.0236686
1.968,382.8919049
1.9682,382.5761421
1.9684,382.3830609
1.9686,382.6193129
1.9688,382.9168839
1.969,383.459757
1.9692,383.0826883
1.9694,383.0735945
1.9696,383.3098
1.9698,383.2393771
1.97,383.6595322
1.9702,383.09854
1.9704,383.2734017
1.9706,382.8963971
1.9708,383.0099384
1.971,383.2461031
1.9712,383.6661955
1.9714,383.7183975
1.9716,383.647976
1.9718,383.7614838
1.972,383.9362932
1.9722,384.2337055
1.9724,383.7954503
1.9726,384.031548
1.9728,383.7159205
1.973,383.9520081
1.9732,383.9428896
1.9734,384.5467424
1.9736,384.9666791
1.9738,384.8349474
1.974,384.9483927
1.9742,385.245706
1.9744,385.4817149
1.9746,385.1661165
1.9748,384.605385
1.975,384.3511071
1.9752,384.2194089
1.9754,384.2102817
1.9756,383.4044999
1.9758,383.2728323
1.976,383.0186141
1.9762,383.0095146
1.9764,383.000415
1.9766,383.6653277
1.9768,384.0238464
1.977,384.1372639
1.9772,383.9443283
1.9774,384.1190095
1.9776,383.9873492
1.9778,384.2232853
1.978,383.9691006
1.9782,384.3275494
1.9784,383.9508519
1.9786,384.0029869
1.9788,384.6064394
1.979,384.9648373
1.9792,385.3844726
1.9794,385.191553
1.9796,385.2436501
1.9798,385.2957444
1.98,385.4703338
1.9802,385.5224193
1.9804,384.9620401
1.9806,385.1978685
1.9808,385.1274689
1.981,385.2407976
1.9812,385.2316398
1.9814,384.9162875
1.9816,384.9683745
1.9818,384.5918066
1.982,384.2152561
1.9822,384.1448886
1.9824,384.1357555
1.9826,383.7592415
1.9828,383.1378301
1.983,382.9450386
1.9832,382.69103
1.9834,382.6819304
1.9836,382.6728309
1.9838,382.5412885
1.984,382.2873119
1.9842,382.1557841
1.9844,381.9018279
1.9846,382.015177
1.9848,381.8224496
1.985,381.5685182
1.9852,381.5594433
1.9854,381.5503685
1.9856,381.6637104
1.9858,381.6546327
1.986,381.8291712
1.9862,381.6364772
1.9864,381.688602
1.9866,382.2915333
1.9868,382.0376412
1.987,382.0285533
1.9872,381.897072
1.9874,381.7044013
1.9876,381.6341269
1.9878,381.2578939
1.988,381.3712052
1.9882,381.3009424
1.9884,381.3530584
1.9886,381.4051716
1.9888,381.3960968
1.989,381.1422877
1.9892,381.3779472
1.9894,381.246511
1.9896,380.8703638
1.9898,380.9224784
1.99,380.8522375
1.9902,380.965524
1.9904,380.956458
1.9906,381.3144235
1.9908,381.4888601
1.991,381.663288
1.9912,381.9600423
1.9914,382.5014464
1.9916,382.5535072
1.9918,382.6667282
1.992,382.3518112
1.9922,382.4650307
1.9924,382.394768
1.9926,382.5079803
1.9928,382.2542512
1.993,382.3674606
1.9932,382.4806641
1.9934,382.6550134
1.9936,382.7682038
1.9938,383.125983
1.994,382.9334201
1.9942,383.1077402
1.9944,383.0374745
1.9946,383.2729259
1.9948,383.2638001
1.995,382.3375758
1.9952,382.8175794
1.9954,382.8084639
1.9956,383.0438904
1.9958,383.1570372
1.996,383.1479129
1.9962,383.1999198
1.9964,383.2519237
1.9966,383.2427965
1.9968,383.0502889
1.997,383.3467927
1.9972,383.0320432
1.9974,383.0229203
1.9976,383.0749184
1.9978,383.4325113
1.998,383.240024
1.9982,383.1697787
1.9984,383.1606515
1.9986,383.1515243
1.9988,382.9590604
1.999,383.1332699
1.9992,383.001924
1.9994,382.5650445
1.9996,382.494824
1.9998,382.5468163
2,382.2932882
2.0002,382.5896901
2.0004,382.6416751
2.0006,376.2171483
2.0008,383.0511249
2.001,382.2477467
2.0012,382.1775436
2.0014,381.7407835
2.0016,381.1818601
2.0018,380.928415
2.002,380.4306256
2.0022,380.3604721
2.0024,379.8016331
2.0026,380.2812582
2.0028,380.5165276
2.003,380.7517853
2.0032,381.0481116
2.0034,380.4893206
2.0036,380.7856382
2.0038,380.8987136
2.004,381.133932
2.0042,380.8805552
2.0044,380.9325476
2.0046,380.8623969
2.0048,380.670112
2.005,381.1495741
2.0052,381.3236846
2.0054,381.7420432
2.0056,381.549754
2.0058,382.0291476
2.006,381.9589795
2.0062,383.7205657
2.0064,381.818652
2.0066,381.5653262
2.0068,381.4951741
2.007,381.3639723
2.0072,381.7822363
2.0074,381.4068345
2.0076,381.8250766
2.0078,381.8159712
2.008,381.7458206
2.0082,381.7367167
2.0084,381.3613585
2.0086,380.924977
2.0088,380.8548525
2.009,380.662655
2.0092,380.5315027
2.0094,380.6444966
2.0096,380.879552
2.0098,380.9925313
2.01,381.2275663
2.0102,381.2184726
2.0104,381.5755457
2.0106,381.4443905
2.0108,381.4352909
2.011,380.9990273
2.0112,381.1730039
2.0114,381.1639102
2.0116,381.3988927
2.0118,379.7423175
2.012,381.5637421
2.0122,381.9207264
2.0124,381.9116137
2.0126,382.0245246
2.0128,382.0764194
2.013,381.8842757
2.0132,381.5701259
2.0134,380.8289489
2.0136,380.94187
2.0138,380.9937823
2.014,380.98469
2.0142,380.7315971
2.0144,381.0275041
2.0146,381.1404049
2.0148,381.4972829
2.015,381.2442002
2.0152,381.3570864
2.0154,380.8600526
2.0156,380.546012
2.0158,380.231986
2.016,380.0399486
2.0162,380.0308767
2.0164,379.5949159
2.0166,379.6468368
2.0168,379.7597361
2.017,380.2385082
2.0172,380.534322
2.0174,384.7936167
2.0176,381.125906
2.0178,380.9338846
2.018,380.8028444
2.0182,380.6718101
2.0184,380.3578728
2.0186,380.0439501
2.0188,379.6690754
2.019,379.5990441
2.0192,379.8338345
2.0194,379.824764
2.0196,379.5108894
2.0198,379.9285419
2.02,380.2852161
2.0202,380.2151776
2.0204,379.9622769
2.0206,379.4655736
2.0208,379.5174625
2.021,379.3864966
2.0212,379.3164857
2.0214,379.18553
2.0216,379.4202578
2.0218,379.5330842
2.022,379.6459049
2.0222,380.3681389
2.0224,380.6028143
2.0226,380.654661
2.0228,380.7065048
2.023,384.6582555
2.0232,380.8711183
2.0234,380.7401524
2.0236,380.6091923
2.0238,380.6610288
2.024,380.5910048
2.0242,380.7646932
2.0244,380.7555951
2.0246,380.746497
2.0248,380.5546299
2.025,380.5455362
2.0252,380.962883
2.0254,380.7710232
2.0256,380.7619236
2.0258,380.0218355
2.026,380.5000675
2.0262,380.3691482
2.0264,380.116412
2.0266,379.6809578
2.0268,379.3673408
2.027,379.2364593
2.0272,379.2883002
2.0274,379.157426
2.0276,378.7829472
2.0278,378.8956951
2.028,378.643039
2.0282,378.8166822
2.0284,378.6858327
2.0286,381.6606508
2.0288,378.4241513
2.029,378.5977814
2.0292,378.5887299
2.0294,378.6405679
2.0296,378.6924029
2.0298,378.9268949
2.03,378.9178346
2.0302,379.0914254
2.0304,379.143243
2.0306,379.3777
2.0308,379.2468695
2.031,378.9942891
2.0312,378.7417203
2.0314,378.3065384
2.0316,378.6018587
2.0318,378.3493161
2.032,378.1576558
2.0322,378.392088
2.0324,378.383038
2.0326,378.4348541
2.0328,378.7909911
2.033,378.2950245
2.0332,378.3468377
2.0334,378.1552065
2.0336,378.2070197
2.0338,378.1979726
2.034,378.0672134
2.0342,378.8492785
2.0344,378.109978
2.0346,378.4051906
2.0348,378.4569878
2.035,378.5087821
2.0352,378.2563371
2.0354,378.0039037
2.0356,377.6906377
2.0358,377.8641295
2.036,377.5508809
2.0362,377.7852068
2.0364,377.6544899
2.0366,377.4629416
2.0368,377.7580872
2.037,378.2357207
2.0372,378.1050038
2.0374,378.1567864
2.0376,378.1477364
2.0378,378.1995147
2.038,378.0079824
2.0382,378.1205862
2.0384,378.4156561
2.0386,378.4674213
2.0388,378.3975414
2.039,378.5101233
2.0392,378.8659721
2.0394,378.9785365
2.0396,379.3951714
2.0398,379.0820203
2.04,379.6202566
2.0402,378.881438
2.0404,378.6291299
2.0406,378.3160254
2.0408,378.1245484
2.041,377.8114701
2.0412,377.9240317
2.0414,378.2189938
2.0416,378.0883366
2.0418,378.2616813
2.042,378.3742196
2.0422,378.7299373
2.0424,378.7816632
2.0426,378.5294191
2.0428,378.0948107
2.043,378.0857563
2.0432,377.9551237
2.0434,377.7637094
2.0436,377.4507316
2.0438,377.2593377
2.044,377.0679525
2.0442,376.8765761
2.0444,377.1714509
2.0446,376.4938494
2.0448,377.2141602
2.045,376.7796931
2.0452,376.9529912
2.0454,377.3085998
2.0456,377.3603329
2.0458,377.2905229
2.046,376.9776412
2.0462,376.9078428
2.0464,377.2634077
2.0466,377.0720764
2.0468,377.3060937
2.047,377.2362925
2.0472,377.1057342
2.0474,376.8536648
2.0476,376.783878
2.0478,376.9571165
2.048,376.7050675
2.0482,376.6960407
2.0484,376.5655115
2.0486,376.6779872
2.0488,376.7297087
2.049,376.6599336
2.0492,376.5901615
2.0494,376.8848558
2.0496,376.8150807
2.0498,377.2312367
2.05,377.3436744
2.0502,377.0916778
2.0504,377.2041127
2.0506,377.1950714
2.0508,377.3074974
2.051,377.3591855
2.0512,377.6537939
2.0514,377.5232822
2.0516,377.6964158
2.0518,377.8088143
2.052,377.921207
2.0522,377.7906996
2.0524,377.5994761
2.0526,377.6511437
2.0528,377.7635276
2.053,377.6937526
2.0532,377.988278
2.0534,378.1613593
2.0536,378.3344318
2.0538,378.3860718
2.054,378.5591297
2.0542,378.428634
2.0544,378.2981442
2.0546,378.2890723
2.0548,378.4014096
2.055,378.2709285
2.0552,377.8976464
2.0554,378.3741852
2.0556,378.0009176
2.0558,378.1132462
2.056,378.225569
2.0562,378.0951083
2.0564,378.3288111
2.0566,378.4411194
2.0568,378.4320416
2.057,378.3015867
2.0572,378.0497633
2.0574,378.3441228
2.0576,378.1529938
2.0578,378.2652875
2.058,378.316894
2.0582,378.3684976
2.0584,378.3594199
2.0586,378.532373
2.0588,378.6446419
2.059,378.756905
2.0592,378.6264719
2.0594,377.9500045
2.0596,377.9409355
2.0598,377.4465207
2.06,377.4981302
2.0602,377.2464101
2.0604,377.1160295
2.0606,376.9249922
2.0608,376.7339638
2.061,376.9069008
2.0612,376.473249
2.0614,376.4642135
2.0616,376.3338678
2.0618,376.0215669
2.062,376.437107
2.0622,375.8822147
2.0624,375.812543
2.0626,375.8035221
2.0628,375.7945011
2.063,375.4822556
2.0632,375.4732419
2.0634,375.7067963
2.0636,375.4552146
2.0638,375.6887573
2.064,375.6797378
2.0642,375.6707183
2.0644,375.6616989
2.0646,375.6526794
2.0648,375.6436599
2.065,375.9377922
2.0652,375.6862498
2.0654,375.9197387
2.0656,376.1532159
2.0658,376.3866815
2.066,376.4382662
2.0662,376.3686047
2.0664,376.4808066
2.0666,376.2899092
2.0668,376.2808722
2.067,376.63553
2.0672,376.3234126
2.0674,376.4356
2.0676,376.4265587
2.0678,376.9630072
2.068,376.7721271
2.0682,376.9448983
2.0684,376.8752383
2.0686,377.0479978
2.0688,377.1601459
2.069,376.9086806
2.0692,376.7784266
2.0694,376.7693751
2.0696,376.6997267
2.0698,377.0542492
2.07,377.3481602
2.0702,377.3390942
2.0704,377.5723923
2.0706,377.6844997
2.0708,378.0995419
2.071,378.5145638
2.0712,378.6266391
2.0714,378.3752058
2.0716,378.3661135
2.0718,378.6599256
2.072,378.7719849
2.0722,378.8840383
2.0724,378.996086
2.0726,378.7446775
2.0728,378.8567222
2.073,379.1504775
2.0732,379.1413648
2.0734,379.3139598
2.0736,378.9414362
2.0738,378.6900627
2.074,378.8020899
2.0742,378.6718577
2.0744,378.5416314
2.0746,378.2902898
2.0748,378.03896
2.075,378.0298721
2.0752,378.2630086
2.0754,378.3750242
2.0756,378.1237147
2.0758,377.7513134
2.076,377.4394798
2.0762,377.2487585
2.0764,377.542425
2.0766,376.9278879
2.0768,376.8582803
2.077,376.6070465
2.0772,376.537449
2.0774,376.5283946
2.0776,376.4588015
2.0778,376.5102858
2.078,376.3801599
2.0782,375.9473684
2.0784,375.9383271
2.0786,375.4450348
2.0788,375.6781248
2.079,375.3059185
2.0792,375.1758377
2.0794,375.287865
2.0796,375.2788382
2.0798,375.3908567
2.08,375.381827
